,listing_id,name,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,review_scores_rating,City
1099,6766513,Eastlake Condo,47.63757485032236,-122.32335910594401,Apartment,2,1.0,1.0,1.0,98.0,Seattle
1100,682135,Sweet APT. Eastlake View Lake Union,47.64007903660119,-122.32554341814709,Apartment,3,1.0,1.0,1.0,96.0,Seattle
1101,4678866,Charming Eastlake Townhouse ,47.64050457984974,-122.32820157589191,House,3,1.0,1.0,2.0,100.0,Seattle
1102,708774,Clean+Comfy Eastlake/Lk Union 1BR,47.638973005660326,-122.32488780691936,Apartment,4,1.0,1.0,1.0,95.0,Seattle
1103,3158210,Spacious Light-Filled Eastlake Apt,47.63828959099585,-122.32789542082537,Apartment,3,1.0,1.0,1.0,96.0,Seattle
1104,1494828,Modern+Clean 2BR Eastlake/Lk Union,47.639635075469506,-122.32445239166321,Apartment,4,1.0,2.0,2.0,98.0,Seattle
1105,7291403,"Charming, Bright Condo, UW to City",47.65195626910346,-122.32139820587813,Condominium,3,1.0,1.0,1.0,90.0,Seattle
1106,7075357,Eastlake Union Summer Getaway,47.64011693940568,-122.32656696030656,Condominium,4,1.5,2.0,3.0,100.0,Seattle
1108,1652097,Lake Union Tranquil Retreat,47.64793265461914,-122.323342719935,Apartment,4,1.0,1.0,2.0,86.0,Seattle
1109,4660460,Cozy Eastlake Studio Apartment,47.64156090789334,-122.32707262350172,Apartment,2,1.0,0.0,1.0,95.0,Seattle
1110,1944596,Convenient & Cozy Eastlake Location,47.63602270000166,-122.32446539007128,Apartment,2,1.0,1.0,1.0,97.0,Seattle
1111,5593504,Eastlake Townhome (Private Room),47.63857442093185,-122.32480368577356,House,2,1.0,1.0,1.0,96.0,Seattle
1112,7999692,Perfect location in seattle,47.64179026400778,-122.32495318552736,Apartment,4,1.0,1.0,1.0,80.0,Seattle
1113,619366,"Lake Union view ""Garden Apartment""",47.64454557413683,-122.32552288019718,Apartment,2,1.0,1.0,1.0,98.0,Seattle
1115,3379116,The Seattle Carriage House,47.64715015298293,-122.32273903129222,Cabin,8,1.0,2.0,4.0,98.0,Seattle
1118,7536219,Cozy Studio Near Everything,47.64211472564626,-122.32722268245544,Apartment,2,1.0,0.0,1.0,88.0,Seattle
1119,4688603,Stay with a view close to downtown,47.64125058079826,-122.32408778029709,Apartment,2,1.0,1.0,1.0,90.0,Seattle
1121,3627658,Beautiful 1 bdrm~ Eastlake-prime!,47.64538718066522,-122.3237816106551,Apartment,3,1.0,1.0,1.0,87.0,Seattle
1122,6363779,Perfect Location on Lake Union,47.63754495779293,-122.32739218381849,Apartment,2,1.0,1.0,1.0,90.0,Seattle
1123,2693137,Great View in Eastlake,47.63611986392126,-122.3243359396101,Apartment,2,1.0,1.0,1.0,89.0,Seattle
1124,7697340,4-Story Modern Home w/ a Lake View!,47.64032438254302,-122.3231675657492,House,8,2.5,3.0,3.0,60.0,Seattle
1126,7844444,Sunny Vintage Studio with Lake View,47.638749452196684,-122.32704747692048,Apartment,4,1.0,0.0,2.0,73.0,Seattle
1127,7481498,The Franklin Place in Eastlake,47.636729954320835,-122.32379935852606,Apartment,3,1.0,2.0,2.0,96.0,Seattle
1128,535300,Private Eastlake - Steps to Lake.,47.64097355936412,-122.32857305312628,Apartment,2,1.0,1.0,1.0,92.0,Seattle
1130,8294379,Spacious & bright room in Eastlake,47.6361811061378,-122.32663786024445,Apartment,2,1.0,1.0,1.0,100.0,Seattle
1132,4481979,NEW 1 BD listing CENTRAL/MODERN,47.6442552529616,-122.32617222874063,Apartment,2,1.0,1.0,1.0,100.0,Seattle
1133,5353512,1920's Eastlake Home Close to Water,47.641665370960425,-122.32464542376532,Apartment,2,1.0,1.0,1.0,75.0,Seattle
1134,244499,Incredible View Lake Union Condo!,47.646879862052906,-122.32417356787066,Apartment,2,1.0,1.0,1.0,96.0,Seattle
1135,3316219,Economical & Spacious 2BD w Parking,47.63845448973991,-122.32338184739912,House,6,1.0,2.0,2.0,77.0,Seattle
1136,6613601,1BR 1BA Aptmnt in Amazing Location!,47.61907155891863,-122.34779881165328,Apartment,3,1.0,1.0,1.0,98.0,Seattle
1137,7833113,Prime Location to Explore Seattle!,47.62386146833082,-122.34226309987451,Apartment,2,1.0,1.0,1.0,96.0,Seattle
1138,7439802,South Lake Union Penthouse,47.62086249765871,-122.33896607982014,Apartment,6,2.0,2.0,3.0,100.0,Seattle
1140,9330174,Nice apartment in center of city,47.619205536420885,-122.33202959666092,Apartment,3,1.0,1.0,1.0,100.0,Seattle
1143,7401671,Centrally Located Eastlake Studio,47.63443453877037,-122.32415734647051,Apartment,2,1.0,0.0,1.0,82.0,Seattle
1144,5330475,Lake Union Master Room (w/bath),47.62667517278397,-122.34290562125,Apartment,4,2.0,1.0,1.0,100.0,Seattle
1145,8067001,Modern luxury apartment,47.619706980603496,-122.3369971804083,Apartment,2,1.0,0.0,1.0,100.0,Seattle
1148,6852288,1 BDRM Central Capitol Hill Getaway,47.628666804500405,-122.32854562240351,Apartment,2,1.0,1.0,1.0,85.0,Seattle
1149,6913706,Westlake Ave Downtown Condos 1BD,47.620135080232686,-122.33701934446955,Apartment,4,1.0,1.0,1.0,96.0,Seattle
1151,48319,Modern Loft with Space Needle View,47.619747926133755,-122.33913098708214,Apartment,2,1.0,1.0,1.0,96.0,Seattle
1153,8083242,Turn of the Century Apartment,47.623662265115435,-122.33329257542756,Apartment,2,1.0,1.0,1.0,73.0,Seattle
1155,6990477,Westlake Ave Downtown Condos 1BD 2,47.619718059246644,-122.3372046750729,Apartment,3,1.0,1.0,1.0,98.0,Seattle
1156,117862,Great views of the Space Needle!,47.62151024882332,-122.3287866741671,Apartment,2,1.0,1.0,1.0,98.0,Seattle
1157,7777219,94 walk-score elegant SLU Apt. room,47.621756558783595,-122.32969625722895,Apartment,2,1.0,1.0,1.0,90.0,Seattle
1158,7203765,Upscale studio in South Lake Union,47.62089020314738,-122.33035912990098,Apartment,2,1.0,0.0,1.0,80.0,Seattle
1159,7840228,Westlake Ave Downtown Condos 1BD 3,47.62027939417354,-122.33921467299109,Apartment,3,1.0,1.0,1.0,100.0,Seattle
1160,7438635,South Lake Union Penthouse Room,47.620967894051525,-122.33777435739029,Apartment,2,1.0,1.0,1.0,100.0,Seattle
1161,9389755,Modern Open 1-Bedroom,47.61930179752629,-122.34436131157774,Condominium,3,1.0,1.0,1.0,93.0,Seattle
1162,9151865,94 walking score BDRM in SLU,47.62147034857804,-122.33107430090902,Apartment,2,1.0,1.0,1.0,40.0,Seattle
1163,7204672,"Magnolia charm, close to downtown",47.659470380438215,-122.40187337072383,House,6,2.5,3.0,3.0,90.0,Seattle
1164,5579427,Steps from magical Discovery Park-3,47.654211337520415,-122.40838880749409,House,7,2.0,3.0,3.0,100.0,Seattle
1165,6734621,"Super location, 3.5ba, Free Parking",47.651031454141744,-122.38500383072392,Townhouse,10,3.5,3.0,5.0,94.0,Seattle
1166,2263643,Charming English room by Park,47.659121332258366,-122.40226539973395,Apartment,1,1.0,1.0,1.0,89.0,Seattle
1167,4608208,A quiet oasis in Seattle,47.664035311582396,-122.40375013597804,House,2,1.0,1.0,1.0,98.0,Seattle
1169,3528627,Room With Balcony,47.6598299803279,-122.40273837679248,Apartment,2,1.0,1.0,2.0,86.0,Seattle
1171,8050642,Fabulous Seattle Modern,47.65061812182692,-122.4031197746643,House,12,3.5,5.0,7.0,100.0,Seattle
1172,7329805,Light-filled 2BR/1BA Home Magnolia,47.648992048848115,-122.39711199862295,House,6,1.0,2.0,4.0,94.0,Seattle
1173,6848455,Bright + Modern Townhouse w/ 3 Bdrm,47.649500458174714,-122.38396354226109,Townhouse,5,2.5,3.0,3.0,98.0,Seattle
1175,5164581,Bright Quiet Room Close to Downtown,47.64987478997546,-122.38356117727291,House,2,1.0,1.0,1.0,94.0,Seattle
1177,226536,Sunny Cottage near Discovery Park,47.66119733659824,-122.40144552294248,House,2,1.0,1.0,1.0,91.0,Seattle
1178,176678,"New townhouse, NW of downtown",47.65221578947864,-122.38548096041151,House,2,1.0,1.0,1.0,97.0,Seattle
1179,7050534,Quiet Spacious Apartment with View!,47.652438304365894,-122.38969849929728,Apartment,2,1.0,1.0,1.0,100.0,Seattle
1180,8248970,Magnolia/Discovery Park House,47.65795017697346,-122.3981545560932,House,6,2.0,3.0,4.0,100.0,Seattle
1182,3876097,Shared space adjacent to Park ,47.658426264106815,-122.40229815060222,Bed & Breakfast,1,1.0,1.0,1.0,97.0,Seattle
1183,1260259,Zen Garden Oasis!,47.66056382947186,-122.40186399570531,House,3,1.0,1.0,1.0,100.0,Seattle
1186,8173487,"1,600+ sq ft Penthouse View Condo",47.653783450442425,-122.3881302270543,Condominium,5,2.0,3.0,2.0,80.0,Seattle
1187,685600,Steps from magical Discovery Park-1,47.65513058500851,-122.40781766552021,House,2,1.0,1.0,1.0,100.0,Seattle
1188,8483477,Beautiful updated top floor unit.,47.65412764382537,-122.3896939276198,Apartment,4,1.0,1.0,1.0,60.0,Seattle
1190,6959336,Steps from magical Discovery Park-2,47.65438187355757,-122.40962831268268,House,5,1.0,2.0,3.0,73.0,Seattle
1191,5195064,"Big Room, Queen Bed, Near Downtown",47.650810804005935,-122.38469440627337,House,2,1.0,1.0,1.0,93.0,Seattle
1193,8301680,Lovely Cape Cod by Discovery Park!,47.65362955103285,-122.40760446618836,House,5,2.0,3.0,3.0,100.0,Seattle
1194,492287,Seattle Discovery Birdhouse,47.65312176307169,-122.40981689210182,House,2,1.0,1.0,1.0,93.0,Seattle
1195,8029177,Magnolia ADU,47.635436187004274,-122.40247230285259,Apartment,2,1.0,1.0,1.0,85.0,Seattle
1196,7343707,Waterfront View home in Seattle,47.64609020995631,-122.41584774912927,House,5,2.0,2.0,2.0,100.0,Seattle
1198,7676574,Magnolia View Retreat,47.640127266889934,-122.40273909978016,House,6,1.5,2.0,4.0,100.0,Seattle
1199,3354761,"SPECIAL on Water, Downtown Seattle",47.64789129317619,-122.40876488885866,Apartment,9,1.5,0.0,4.0,84.0,Seattle
1200,3561237,*New Luxury Home 10 min to Downtown,47.64709028633747,-122.4085552829752,House,15,4.0,4.0,7.0,97.0,Seattle
1201,1831338,home 1 block in from Magnolia Blvd.,47.650204029734105,-122.41388180739214,House,2,1.0,1.0,1.0,79.0,Seattle
1202,1840671,Large Bedroom  Downstairs ,47.648924099181606,-122.4127147406588,House,2,1.0,1.0,1.0,87.0,Seattle
1203,5559643,Seattle Cottage,47.647242283258464,-122.40450477335784,House,5,1.0,2.0,3.0,93.0,Seattle
1204,8327083,Fabulous Seattle Modern,47.65168581302368,-122.40457343737052,House,12,3.5,5.0,7.0,100.0,Seattle
1206,1696015,SEATTLE BEACH HOUSE on Elliott Bay,47.63149513840309,-122.39543705621988,House,10,2.0,3.0,3.0,95.0,Seattle
1207,6855839,Downtown Hi-Rise. 98 Walkscore (A1),47.6157024099821,-122.33262704060192,Apartment,3,1.0,1.0,1.0,99.0,Seattle
1208,3345341,100% Walk Score 1-BR Downtown,47.61537863407858,-122.33525880312752,Apartment,4,1.0,1.0,1.0,94.0,Seattle
1209,4410493,Heart of Downtown Seattle! SH2,47.61572829823154,-122.34225330698472,Apartment,6,2.0,2.0,3.0,94.0,Seattle
1210,19619,1 Bedroom Cosmopolitan Water View ,47.61361553464315,-122.34705781490612,Apartment,4,1.0,1.0,2.0,98.0,Seattle
1211,7597244,BELLTOWN/DOWNTOWN Spacious&Luminous,47.61297330260804,-122.34442552070213,Apartment,2,1.0,1.0,1.0,95.0,Seattle
1212,5736082,Living room in 1 BHK for females,47.61109043272179,-122.34815712189655,Apartment,1,1.0,1.0,1.0,80.0,Seattle
1213,3697351,5 Blocks from Pike Place Market,47.61381378580865,-122.34252869739944,Apartment,2,1.0,1.0,1.0,87.0,Seattle
1214,6958436,Historic Downtown Artist Loft,47.61491676888918,-122.3449797198399,Loft,4,1.0,1.0,2.0,90.0,Seattle
1215,9652574,Sunny apartment room in downtown,47.61644586694668,-122.35221775456692,Apartment,1,1.0,1.0,1.0,100.0,Seattle
1217,3534364,Studio with a Bay View,47.612978115824035,-122.35097696477922,Apartment,2,1.0,1.0,1.0,89.0,Seattle
1218,6671901,Fantastic Downtown Location !!! 101,47.613385532521974,-122.34006569989886,Apartment,5,1.0,1.0,2.0,83.0,Seattle
1219,6370313,Luxury Furnished 1BR Seattle Apt,47.6142941793077,-122.33639025958873,Apartment,3,1.0,1.0,1.0,55.0,Seattle
1220,9863484,Belltown *All The Things,47.616386937726745,-122.35382214641388,Apartment,3,1.0,0.0,1.0,100.0,Seattle
1221,7249631,Modern Downtown 1BD. 100 WS (R1),47.618053291291936,-122.33755440466551,Apartment,3,1.0,1.0,1.0,97.0,Seattle
1222,9183838,Belltown / Downtown Apartment,47.61420539724743,-122.34398891049324,Apartment,2,1.0,1.0,1.0,20.0,Seattle
1223,6222245,Metropolitan Seattleite-Studio,47.61522894535234,-122.33711961090191,Apartment,4,1.0,0.0,1.0,100.0,Seattle
1225,7760836,99% walkscore Water View + FREE CAR,47.614635303166864,-122.34539999551278,Loft,6,1.0,0.0,3.0,93.0,Seattle
1226,7324993,Luxury Belltown Skyrise,47.616320738400546,-122.3493250012565,Apartment,3,1.0,1.0,1.0,90.0,Seattle
1227,5760902,Downtown Ap Westlake Seattle Center,47.61574887267891,-122.34365283611687,Apartment,3,1.0,0.0,2.0,93.0,Seattle
1228,7035498,Hip Flat - Great dining steps away!,47.614943478157166,-122.3406781767356,Apartment,2,1.0,0.0,1.0,98.0,Seattle
1229,8956631,Perfect & clean downtown studio,47.614514506237725,-122.34032921154324,Apartment,4,1.0,0.0,3.0,95.0,Seattle
1230,6766708,100 Walk Score - Lux 2Bed,47.61534360926678,-122.332741345447,Condominium,6,2.5,2.0,3.0,100.0,Seattle
1231,6992696,Lower Queen Anne/Belltown Apartment,47.61847931578053,-122.35549144608322,Apartment,4,1.0,2.0,2.0,72.0,Seattle
1232,4264043,Fantastic downtown location! #211,47.61411914483936,-122.34129656255176,Apartment,2,1.0,0.0,1.0,87.0,Seattle
1233,6186081,Pike Market Belltown 1brm Parking,47.613971078419254,-122.34821807358792,Condominium,4,1.0,1.0,2.0,94.0,Seattle
1234,1472532,Downtown-5 mins walk to Pike Place!,47.61242487102254,-122.34378263035349,Apartment,3,1.0,1.0,1.0,95.0,Seattle
1235,5900224,Walk to the best spots in Seattle,47.61430703919969,-122.34725786838602,Apartment,2,1.0,0.0,1.0,98.0,Seattle
1236,9374358,Beautiful Studio - Free Parking!!,47.61369630724902,-122.34205499158784,Apartment,2,1.0,0.0,1.0,100.0,Seattle
1237,5874421,Great Location. 98 Walkscore 2,47.61290508478415,-122.34657071763752,Apartment,3,1.0,1.0,1.0,98.0,Seattle
1238,8829474,Belltown Condos 1BD 4,47.617290699308384,-122.34960002538057,Apartment,3,1.0,1.0,1.0,100.0,Seattle
1239,6228474,1 Bedroom Puget Sound View Oasis,47.614296073703706,-122.34738315436822,Apartment,4,1.0,1.0,2.0,93.0,Seattle
1240,4637670,High-rise Studio- Heart O' The City,47.616015942051476,-122.32951794696018,Apartment,2,1.0,0.0,1.0,94.0,Seattle
1241,3995007,POSH URBAN GETAWAY | WATERFRONT,47.61383960268609,-122.34943502856777,Condominium,5,1.0,1.0,3.0,94.0,Seattle
1244,1200829,1 Bed Belltown Oasis-Book now,47.61486390395154,-122.34398542649116,Apartment,4,1.0,1.0,2.0,92.0,Seattle
1245,3673759,Cozy 1 BD in Belltown,47.617248698297345,-122.34724612798178,Apartment,2,1.0,1.0,1.0,98.0,Seattle
1246,206781,Bright & Spacious Studio,47.61551227179511,-122.33728601913258,Apartment,2,1.0,1.0,1.0,96.0,Seattle
1247,988176,HotSpot Location near Pike Place,47.611575596871404,-122.34661156923315,Apartment,5,1.0,0.0,1.0,92.0,Seattle
1248,3686556,Heart of the City - 1BD with view,47.61773689639538,-122.35551998095059,Apartment,2,1.0,1.0,1.0,97.0,Seattle
1249,2881446,Belltown Swanky Studio!,47.615408847074725,-122.3486192989743,Apartment,4,1.0,0.0,2.0,90.0,Seattle
1251,6328150,Downtown Apartment by Pike Place,47.612697348641454,-122.34152622705842,Apartment,2,1.0,0.0,1.0,92.0,Seattle
1252,2154617,Downtown studio close to everything,47.61406468772992,-122.34922456706516,Apartment,3,1.0,0.0,2.0,96.0,Seattle
1253,6658052,Stunning Modern Spacious Flat,47.617936448668296,-122.3383948638184,Apartment,3,1.0,1.0,2.0,97.0,Seattle
1254,6187841,Best Location Downtown - Beautiful!,47.61518276829114,-122.34693185317501,Apartment,4,2.0,2.0,2.0,100.0,Seattle
1256,4318031,Aunt Sally's Studio-GREAT Location!,47.61758374726596,-122.35330284413048,Apartment,2,1.0,0.0,1.0,97.0,Seattle
1257,6364549,Affordable Downtown Studio,47.613705087075736,-122.35044782278031,Apartment,3,1.0,0.0,2.0,97.0,Seattle
1259,7826593,2* Lux High Rise 1BR,47.615977931293706,-122.34929109953943,Loft,1,1.0,1.0,1.0,95.0,Seattle
1260,8168476,5th Ave Luxury Suite,47.61481343497807,-122.34279332885806,Apartment,2,1.0,1.0,1.0,100.0,Seattle
1261,6482984,The Heart of Seattle - Downtown,47.614848872273356,-122.34117216714188,Bed & Breakfast,1,1.0,1.0,1.0,97.0,Seattle
1262,6316917,Luxury Modern Apt in Downtown,47.61409386227389,-122.34442412824731,Apartment,4,1.0,1.0,1.0,94.0,Seattle
1263,7922581,4* FlashSale CapHill WalkScore,47.614289540643256,-122.34894723682537,Apartment,2,1.0,0.0,1.0,99.0,Seattle
1264,4110396,Private room W/ views in downtown,47.61496234189891,-122.33213918258188,Apartment,2,1.0,1.0,1.0,98.0,Seattle
1265,5446176,"Amazing Location, Great Dining! V62",47.614699620135404,-122.33995254722548,Apartment,6,2.0,2.0,3.0,95.0,Seattle
1266,4669377,Cozy Charmer Steps To Pike Place,47.61423955767707,-122.34890680137636,Apartment,5,1.0,1.0,3.0,97.0,Seattle
1267,4151430,Belltown Crt Home Port Deluxe Suite,47.61537219257034,-122.34910428678823,Apartment,6,1.0,2.0,2.0,95.0,Seattle
1268,5446513,"Downtown, Great Amenities! V62",47.615959268329036,-122.34061702263176,Apartment,6,2.0,2.0,3.0,95.0,Seattle
1269,3793185,Amazing view of Space Needle,47.615453668859104,-122.33355602597307,Apartment,3,1.0,1.0,1.0,95.0,Seattle
1270,937370,Heart of Belltown! SH2,47.614130137634135,-122.34213581786808,Apartment,6,2.0,2.0,3.0,91.0,Seattle
1271,1833250,2-Story Penthouse W/Amazing View ,47.61401555886604,-122.34922235970095,Apartment,6,2.5,2.0,2.0,97.0,Seattle
1272,902243,SALE Luxury 2br/2ba/LOCATION PRKG!,47.6159688113496,-122.34508910011006,Apartment,7,2.0,2.0,2.0,97.0,Seattle
1273,4053644,Sunny Belltown Large One-Bedroom,47.61373342259242,-122.34373851509106,Apartment,3,1.0,1.0,2.0,100.0,Seattle
1274,1084046,Near Pike Place & Space Needle! MT2,47.61349950683074,-122.33802720382238,Apartment,6,2.0,2.0,3.0,96.0,Seattle
1275,8016481,Brand new with amazing views!,47.617164548398975,-122.34971710540508,Apartment,3,1.0,0.0,1.0,92.0,Seattle
1276,8811781,Beautiful Belltown Apartment! CT3,47.61758028221193,-122.34598902087367,Apartment,7,2.0,3.0,4.0,100.0,Seattle
1277,4243163,Centennial Tower 3 Bdr Penthouse ,47.616511231007614,-122.34811426303484,Apartment,8,3.0,3.0,4.0,100.0,Seattle
1278,4569115,Downtown 2Bed Western Sunset Views,47.61621072469547,-122.35033464286673,Apartment,4,1.0,2.0,2.0,95.0,Seattle
1279,4464824,Penthouse Suite Top Floor ,47.615164789744775,-122.34657207631443,Apartment,10,2.0,3.0,4.0,100.0,Seattle
1281,4190771,Centennial Tower 2 Bdr Pets Welcome,47.61677625081502,-122.34826281247996,Apartment,6,2.0,2.0,4.0,95.0,Seattle
1282,3543084,1 Bedroom Elliott Bay Oasis,47.61377202091403,-122.3475855504235,Apartment,4,1.0,1.0,2.0,100.0,Seattle
1283,6263270,Modern Condo in Belltown,47.614192633983386,-122.34886181402894,Apartment,4,1.0,1.0,1.0,100.0,Seattle
1284,7807169,Amazing Views of Elliott Bay! AH2,47.612499145795724,-122.34825799039392,Apartment,6,2.0,2.0,3.0,87.0,Seattle
1285,844939,"DOWNTOWN A/C, Parking, Pool S2",47.614664469993855,-122.34659165527498,Condominium,4,1.0,1.0,2.0,96.0,Seattle
1286,8890682,Belltown Apt near Pike's Place,47.613775488215076,-122.35041303409865,House,3,1.0,1.0,1.0,100.0,Seattle
1287,3998984,"Studio Apt., Belltown, Seattle",47.61504932036208,-122.34293154381935,Apartment,2,1.0,0.0,2.0,97.0,Seattle
1288,6315435,2 Bedroom Gateway City Oasis,47.6149817857164,-122.34886956081013,Apartment,6,2.0,2.0,3.0,100.0,Seattle
1290,1797207,2 Bed/2 Bath Tranquil View Oasis,47.61549069572877,-122.34712111534452,Apartment,6,2.0,2.0,3.0,96.0,Seattle
1291,271509,2 Bedroom Harbor and City Oasis,47.61577534822789,-122.34871858409772,Apartment,6,1.0,2.0,3.0,100.0,Seattle
1293,4410789,Contemporary Belltown Location! SH2,47.615712925873744,-122.34242339749065,Apartment,6,2.0,2.0,3.0,91.0,Seattle
1299,217142,SPACIOUS 2BD/2BA PRKG FREE WiFi ,47.615338645212276,-122.3479052929908,Apartment,7,2.0,2.0,4.0,95.0,Seattle
1300,1732280,Near the Space Needle! MT1,47.6148660535413,-122.3383211777732,Apartment,4,1.0,1.0,2.0,97.0,Seattle
1301,4240933,Downtown Seattle Vacation Spot! MT2,47.61374699368203,-122.3361265661423,Apartment,6,2.0,2.0,3.0,87.0,Seattle
1302,443942,Beautiful downtown Apt. Top floor,47.61582776099287,-122.34077729895668,Apartment,2,1.0,1.0,1.0,94.0,Seattle
1303,6489648,Bright 1BR/1BA Belltown Apartment,47.61372198521183,-122.34275704323512,Apartment,4,1.0,1.0,1.0,80.0,Seattle
1305,8227038,Cozy studio in Belltown,47.61736895479511,-122.35305972009338,Apartment,2,1.0,1.0,1.0,85.0,Seattle
1306,2489339,1 Bedroom Emerald City Oasis,47.613453153652365,-122.34751787491491,Apartment,4,1.0,1.0,2.0,91.0,Seattle
1307,8054892,2 Bedroom Poet's Paradise Oasis,47.615649537761456,-122.34766954648528,Apartment,6,1.0,2.0,3.0,100.0,Seattle
1308,1493197,2 Bed Space Needle View,47.61792621100185,-122.34783351278692,Apartment,4,1.0,2.0,3.0,95.0,Seattle
1309,4417792,2 Bedroom Classic Brownstone Oasis ,47.61593588109247,-122.34063615049568,Apartment,6,1.0,2.0,3.0,93.0,Seattle
1310,5048597,2 Bedroom Near Space Needle S8,47.61516930592131,-122.34369079982113,Apartment,6,1.0,2.0,3.0,93.0,Seattle
